theta_e,psf_fwhm,depth_5sig,threshold,threshold_type,fpr_target,source_mag_bin,n_injections,n_detected,n_failed,completeness,ci68_lo,ci68_hi,ci95_lo,ci95_hi,mean_score,mean_arc_snr,sufficient
1.0,1.65,24.5,0.5,fixed,,23-24,175,0,0,0.0,0.0001162869182732896,0.005616756604009967,2.801902258971088e-06,0.01423121033934356,0.002258458010766588,25.460710765293666,True
1.0,1.65,24.5,0.5,fixed,,24-25,182,0,0,0.0,0.0001118207381292159,0.005401608249600102,2.69428496549532e-06,0.013688368296042249,0.002782112338224004,10.793947217228649,True
1.0,1.65,24.5,0.5,fixed,,25-26,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0005131869503543138,4.168083130062877,True
1.0,1.65,24.5,0.5,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.65,24.5,0.5,fixed,,lensed_20-22,196,0,0,0.0,0.00010384414514233407,0.005017240013705834,2.5020817616990224e-06,0.012718114704931631,0.002082387130163295,24.727957496837693,True
1.0,1.65,24.5,0.5,fixed,,lensed_22-24,288,0,0,0.0,7.07016833130592e-05,0.003418644139242851,1.703500279643768e-06,0.008676590457421498,0.0019636445246679094,7.415989029738638,True
1.0,1.65,24.5,0.5,fixed,,lensed_24-27,16,0,0,0.0,0.001253247590941676,0.05892600518677174,3.0213479978023625e-05,0.14318413793144472,8.01769203265383e-05,2.1046346947550774,True
1.0,1.65,24.5,0.7,fixed,,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0019499206626831767,14.032317330121995,True
1.0,1.65,24.5,0.7,fixed,,23-24,175,0,0,0.0,0.0001162869182732896,0.005616756604009967,2.801902258971088e-06,0.01423121033934356,0.002258458010766588,25.460710765293666,True
1.0,1.65,24.5,0.7,fixed,,24-25,182,0,0,0.0,0.0001118207381292159,0.005401608249600102,2.69428496549532e-06,0.013688368296042249,0.002782112338224004,10.793947217228649,True
1.0,1.65,24.5,0.7,fixed,,25-26,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0005131869503543138,4.168083130062877,True
1.0,1.65,24.5,0.7,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.65,24.5,0.7,fixed,,lensed_20-22,196,0,0,0.0,0.00010384414514233407,0.005017240013705834,2.5020817616990224e-06,0.012718114704931631,0.002082387130163295,24.727957496837693,True
1.0,1.65,24.5,0.7,fixed,,lensed_22-24,288,0,0,0.0,7.07016833130592e-05,0.003418644139242851,1.703500279643768e-06,0.008676590457421498,0.0019636445246679094,7.415989029738638,True
1.0,1.65,24.5,0.7,fixed,,lensed_24-27,16,0,0,0.0,0.001253247590941676,0.05892600518677174,3.0213479978023625e-05,0.14318413793144472,8.01769203265383e-05,2.1046346947550774,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0019499206626831767,14.032317330121995,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,23-24,175,0,0,0.0,0.0001162869182732896,0.005616756604009967,2.801902258971088e-06,0.01423121033934356,0.002258458010766588,25.460710765293666,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,24-25,182,0,0,0.0,0.0001118207381292159,0.005401608249600102,2.69428496549532e-06,0.013688368296042249,0.002782112338224004,10.793947217228649,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,25-26,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0005131869503543138,4.168083130062877,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_20-22,196,0,0,0.0,0.00010384414514233407,0.005017240013705834,2.5020817616990224e-06,0.012718114704931631,0.002082387130163295,24.727957496837693,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_22-24,288,0,0,0.0,7.07016833130592e-05,0.003418644139242851,1.703500279643768e-06,0.008676590457421498,0.0019636445246679094,7.415989029738638,True
1.0,1.65,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_24-27,16,0,0,0.0,0.001253247590941676,0.05892600518677174,3.0213479978023625e-05,0.14318413793144472,8.01769203265383e-05,2.1046346947550774,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0019499206626831767,14.032317330121995,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,23-24,175,0,0,0.0,0.0001162869182732896,0.005616756604009967,2.801902258971088e-06,0.01423121033934356,0.002258458010766588,25.460710765293666,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,24-25,182,0,0,0.0,0.0001118207381292159,0.005401608249600102,2.69428496549532e-06,0.013688368296042249,0.002782112338224004,10.793947217228649,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,25-26,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0005131869503543138,4.168083130062877,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_20-22,196,0,0,0.0,0.00010384414514233407,0.005017240013705834,2.5020817616990224e-06,0.012718114704931631,0.002082387130163295,24.727957496837693,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_22-24,288,0,0,0.0,7.07016833130592e-05,0.003418644139242851,1.703500279643768e-06,0.008676590457421498,0.0019636445246679094,7.415989029738638,True
1.0,1.65,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_24-27,16,0,0,0.0,0.001253247590941676,0.05892600518677174,3.0213479978023625e-05,0.14318413793144472,8.01769203265383e-05,2.1046346947550774,True
1.0,1.8,22.5,0.3,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,22.5,0.5,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,22.5,0.7,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,22.5,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.0,1.8,22.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.0,1.8,23.0,0.3,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.0,0.5,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.0,0.7,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.0,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.0,1.8,23.0,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.0,1.8,23.5,0.3,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.5,0.5,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.5,0.7,fixed,,all,0,0,0,,,,,,,,False
1.0,1.8,23.5,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.0,1.8,23.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.3,fixed,,all,500,1,0,0.002,0.000839557837166497,0.005155799081231093,0.00021587997577295862,0.009309481685507251,0.0020449537328833716,9.031401398420334,True
1.0,1.8,24.0,0.3,fixed,,23-24,180,1,0,0.005555555555555556,0.002332440807761766,0.014268755840964376,0.000600085927825864,0.02566883170683016,0.004250792989702241,17.1237346039878,True
1.0,1.8,24.0,0.3,fixed,,24-25,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0008423269257278972,6.685440173515906,True
1.0,1.8,24.0,0.3,fixed,,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,0.0007733411181705839,2.697234608359256,True
1.0,1.8,24.0,0.3,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.3,fixed,,lensed_20-22,191,1,0,0.005235602094240838,0.002198083177684557,0.013451473054910536,0.0005654903903765132,0.02420663886974603,0.004010462707952929,17.008454961926525,True
1.0,1.8,24.0,0.3,fixed,,lensed_22-24,296,0,0,0.0,6.879250661381333e-05,0.0033264801527583114,1.6574986556772015e-06,0.008443278339310537,0.0008656312536575856,4.2208320687751515,True
1.0,1.8,24.0,0.3,fixed,,lensed_24-27,13,0,0,0.0,0.0015366909140050744,0.07177130429282279,3.705193329876579e-05,0.1726194452820568,1.9356780002393393e-05,1.3630391634427583,True
1.0,1.8,24.0,0.5,fixed,,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0020449537328833716,9.031401398420334,True
1.0,1.8,24.0,0.5,fixed,,23-24,180,0,0,0.0,0.00011306139499213185,0.0054613787269407734,2.7241798463778598e-06,0.013839193740452596,0.004250792989702241,17.1237346039878,True
1.0,1.8,24.0,0.5,fixed,,24-25,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0008423269257278972,6.685440173515906,True
1.0,1.8,24.0,0.5,fixed,,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,0.0007733411181705839,2.697234608359256,True
1.0,1.8,24.0,0.5,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.5,fixed,,lensed_20-22,191,0,0,0.0,0.00010655887545968541,0.005148071112427,2.567495469603828e-06,0.013048434268555589,0.004010462707952929,17.008454961926525,True
1.0,1.8,24.0,0.5,fixed,,lensed_22-24,296,0,0,0.0,6.879250661381333e-05,0.0033264801527583114,1.6574986556772015e-06,0.008443278339310537,0.0008656312536575856,4.2208320687751515,True
1.0,1.8,24.0,0.5,fixed,,lensed_24-27,13,0,0,0.0,0.0015366909140050744,0.07177130429282279,3.705193329876579e-05,0.1726194452820568,1.9356780002393393e-05,1.3630391634427583,True
1.0,1.8,24.0,0.7,fixed,,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0020449537328833716,9.031401398420334,True
1.0,1.8,24.0,0.7,fixed,,23-24,180,0,0,0.0,0.00011306139499213185,0.0054613787269407734,2.7241798463778598e-06,0.013839193740452596,0.004250792989702241,17.1237346039878,True
1.0,1.8,24.0,0.7,fixed,,24-25,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0008423269257278972,6.685440173515906,True
1.0,1.8,24.0,0.7,fixed,,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,0.0007733411181705839,2.697234608359256,True
1.0,1.8,24.0,0.7,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.7,fixed,,lensed_20-22,191,0,0,0.0,0.00010655887545968541,0.005148071112427,2.567495469603828e-06,0.013048434268555589,0.004010462707952929,17.008454961926525,True
1.0,1.8,24.0,0.7,fixed,,lensed_22-24,296,0,0,0.0,6.879250661381333e-05,0.0033264801527583114,1.6574986556772015e-06,0.008443278339310537,0.0008656312536575856,4.2208320687751515,True
1.0,1.8,24.0,0.7,fixed,,lensed_24-27,13,0,0,0.0,0.0015366909140050744,0.07177130429282279,3.705193329876579e-05,0.1726194452820568,1.9356780002393393e-05,1.3630391634427583,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0020449537328833716,9.031401398420334,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,23-24,180,0,0,0.0,0.00011306139499213185,0.0054613787269407734,2.7241798463778598e-06,0.013839193740452596,0.004250792989702241,17.1237346039878,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,24-25,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0008423269257278972,6.685440173515906,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,0.0007733411181705839,2.697234608359256,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_20-22,191,0,0,0.0,0.00010655887545968541,0.005148071112427,2.567495469603828e-06,0.013048434268555589,0.004010462707952929,17.008454961926525,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_22-24,296,0,0,0.0,6.879250661381333e-05,0.0033264801527583114,1.6574986556772015e-06,0.008443278339310537,0.0008656312536575856,4.2208320687751515,True
1.0,1.8,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_24-27,13,0,0,0.0,0.0015366909140050744,0.07177130429282279,3.705193329876579e-05,0.1726194452820568,1.9356780002393393e-05,1.3630391634427583,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.0020449537328833716,9.031401398420334,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,23-24,180,0,0,0.0,0.00011306139499213185,0.0054613787269407734,2.7241798463778598e-06,0.013839193740452596,0.004250792989702241,17.1237346039878,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,24-25,143,0,0,0.0,0.00014226183097342787,0.0068671368112596855,3.4278043210225628e-06,0.017382459148897803,0.0008423269257278972,6.685440173515906,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,0.0007733411181705839,2.697234608359256,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_20-22,191,0,0,0.0,0.00010655887545968541,0.005148071112427,2.567495469603828e-06,0.013048434268555589,0.004010462707952929,17.008454961926525,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_22-24,296,0,0,0.0,6.879250661381333e-05,0.0033264801527583114,1.6574986556772015e-06,0.008443278339310537,0.0008656312536575856,4.2208320687751515,True
1.0,1.8,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_24-27,13,0,0,0.0,0.0015366909140050744,0.07177130429282279,3.705193329876579e-05,0.1726194452820568,1.9356780002393393e-05,1.3630391634427583,True
1.0,1.8,24.5,0.3,fixed,,all,500,4,0,0.008,0.00493938511656968,0.01301845842863822,0.002706216540144022,0.018908694331886248,0.004319701066749274,19.91133307290077,True
1.0,1.8,24.5,0.3,fixed,,23-24,154,2,0,0.012987012987012988,0.0067166361129043,0.02554909936334061,0.0027083007147724668,0.04100457467532978,0.007455469018702776,40.06656482622221,True
1.0,1.8,24.5,0.3,fixed,,24-25,167,2,0,0.011976047904191617,0.006193044117531872,0.02357495008285692,0.0024967845225116318,0.03785956476094804,0.005959758364939083,15.660444854976175,True
1.0,1.8,24.5,0.3,fixed,,25-26,179,0,0,0.0,0.00011369210486869834,0.005491762757403572,2.739377452118895e-06,0.013915859747449855,9.178020977420577e-05,6.536990292911423,True
1.0,1.8,24.5,0.3,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.5,0.3,fixed,,lensed_20-22,165,2,0,0.012121212121212121,0.006268218825406663,0.02385856979246931,0.002527148869228046,0.03831163956017366,0.006976149782496133,39.42211799043598,True
1.0,1.8,24.5,0.3,fixed,,lensed_22-24,324,2,0,0.006172839506172839,0.0031899120026686466,0.01219486836814118,0.0012848869885310867,0.019653608201994733,0.0031078368820212986,10.536037100318037,True
1.0,1.8,24.5,0.3,fixed,,lensed_24-27,11,0,0,0.0,0.0018095070675974501,0.08397124268651496,4.363579814218972e-05,0.199994569026208,0.00016787904435222945,3.3946406841278076,True
1.0,1.8,24.5,0.5,fixed,,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.004319701066749274,19.91133307290077,True
1.0,1.8,24.5,0.5,fixed,,23-24,154,0,0,0.0,0.0001321174391687326,0.006378989640780778,3.1833590397626156e-06,0.016152944178978074,0.007455469018702776,40.06656482622221,True
1.0,1.8,24.5,0.5,fixed,,24-25,167,0,0,0.0,0.00012184887108418408,0.005884627613861189,2.935924000147179e-06,0.014906823511655716,0.005959758364939083,15.660444854976175,True
1.0,1.8,24.5,0.5,fixed,,25-26,179,0,0,0.0,0.00011369210486869834,0.005491762757403572,2.739377452118895e-06,0.013915859747449855,9.178020977420577e-05,6.536990292911423,True
1.0,1.8,24.5,0.5,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.5,0.5,fixed,,lensed_20-22,165,0,0,0.0,0.00012332349833263557,0.005955635752440126,2.971456986006864e-06,0.015085870119466894,0.006976149782496133,39.42211799043598,True
1.0,1.8,24.5,0.5,fixed,,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,0.0031078368820212986,10.536037100318037,True
1.0,1.8,24.5,0.5,fixed,,lensed_24-27,11,0,0,0.0,0.0018095070675974501,0.08397124268651496,4.363579814218972e-05,0.199994569026208,0.00016787904435222945,3.3946406841278076,True
1.0,1.8,24.5,0.7,fixed,,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.004319701066749274,19.91133307290077,True
1.0,1.8,24.5,0.7,fixed,,23-24,154,0,0,0.0,0.0001321174391687326,0.006378989640780778,3.1833590397626156e-06,0.016152944178978074,0.007455469018702776,40.06656482622221,True
1.0,1.8,24.5,0.7,fixed,,24-25,167,0,0,0.0,0.00012184887108418408,0.005884627613861189,2.935924000147179e-06,0.014906823511655716,0.005959758364939083,15.660444854976175,True
1.0,1.8,24.5,0.7,fixed,,25-26,179,0,0,0.0,0.00011369210486869834,0.005491762757403572,2.739377452118895e-06,0.013915859747449855,9.178020977420577e-05,6.536990292911423,True
1.0,1.8,24.5,0.7,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.5,0.7,fixed,,lensed_20-22,165,0,0,0.0,0.00012332349833263557,0.005955635752440126,2.971456986006864e-06,0.015085870119466894,0.006976149782496133,39.42211799043598,True
1.0,1.8,24.5,0.7,fixed,,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,0.0031078368820212986,10.536037100318037,True
1.0,1.8,24.5,0.7,fixed,,lensed_24-27,11,0,0,0.0,0.0018095070675974501,0.08397124268651496,4.363579814218972e-05,0.199994569026208,0.00016787904435222945,3.3946406841278076,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.004319701066749274,19.91133307290077,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,23-24,154,0,0,0.0,0.0001321174391687326,0.006378989640780778,3.1833590397626156e-06,0.016152944178978074,0.007455469018702776,40.06656482622221,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,24-25,167,0,0,0.0,0.00012184887108418408,0.005884627613861189,2.935924000147179e-06,0.014906823511655716,0.005959758364939083,15.660444854976175,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,25-26,179,0,0,0.0,0.00011369210486869834,0.005491762757403572,2.739377452118895e-06,0.013915859747449855,9.178020977420577e-05,6.536990292911423,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_20-22,165,0,0,0.0,0.00012332349833263557,0.005955635752440126,2.971456986006864e-06,0.015085870119466894,0.006976149782496133,39.42211799043598,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,0.0031078368820212986,10.536037100318037,True
1.0,1.8,24.5,0.8058655117092153,FPR=1.0e-03,0.001,lensed_24-27,11,0,0,0.0,0.0018095070675974501,0.08397124268651496,4.363579814218972e-05,0.199994569026208,0.00016787904435222945,3.3946406841278076,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.004319701066749274,19.91133307290077,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,23-24,154,0,0,0.0,0.0001321174391687326,0.006378989640780778,3.1833590397626156e-06,0.016152944178978074,0.007455469018702776,40.06656482622221,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,24-25,167,0,0,0.0,0.00012184887108418408,0.005884627613861189,2.935924000147179e-06,0.014906823511655716,0.005959758364939083,15.660444854976175,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,25-26,179,0,0,0.0,0.00011369210486869834,0.005491762757403572,2.739377452118895e-06,0.013915859747449855,9.178020977420577e-05,6.536990292911423,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_18-20,0,0,0,,,,,,,,False
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_20-22,165,0,0,0.0,0.00012332349833263557,0.005955635752440126,2.971456986006864e-06,0.015085870119466894,0.006976149782496133,39.42211799043598,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,0.0031078368820212986,10.536037100318037,True
1.0,1.8,24.5,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_24-27,11,0,0,0.0,0.0018095070675974501,0.08397124268651496,4.363579814218972e-05,0.199994569026208,0.00016787904435222945,3.3946406841278076,True
1.25,0.9,22.5,0.3,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,22.5,0.5,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,22.5,0.7,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,22.5,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.25,0.9,22.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.25,0.9,23.0,0.3,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.0,0.5,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.0,0.7,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.0,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.25,0.9,23.0,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.25,0.9,23.5,0.3,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.5,0.5,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.5,0.7,fixed,,all,0,0,0,,,,,,,,False
1.25,0.9,23.5,0.8058655117092153,FPR=1.0e-03,0.001,all,0,0,0,,,,,,,,False
1.25,0.9,23.5,0.9950980914444324,FPR=1.0e-04,0.0001,all,0,0,0,,,,,,,,False
1.25,0.9,24.0,0.3,fixed,,all,500,39,0,0.078,0.06690272271188795,0.09077134614564847,0.05690808762703328,0.10395721463147174,0.06547225952091873,6.257165766000748,True
1.25,0.9,24.0,0.3,fixed,,23-24,177,39,0,0.22033898305084745,0.19098147934756543,0.2528231652012804,0.16412116676073682,0.28561542813776714,0.184637260334575,11.957386961091036,True
1.25,0.9,24.0,0.3,fixed,,24-25,152,0,0,0.0,0.00013385285116127623,0.0064625141726279214,3.225176384604066e-06,0.01636338685702396,0.0003276892001543029,4.490032382701573,True
1.25,0.9,24.0,0.3,fixed,,25-26,171,0,0,0.0,0.0001190029416414292,0.005747572721296229,2.8673479193949502e-06,0.01456118448893192,3.231533810602272e-05,1.9277220392784877,True
1.25,0.9,24.0,0.3,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.25,0.9,24.0,0.3,fixed,,lensed_20-22,190,39,0,0.20526315789473684,0.17770824397074922,0.23588858781317604,0.15254223065028463,0.2668829888532376,0.1721417945594835,11.786393411535967,True
1.25,0.9,24.0,0.3,fixed,,lensed_22-24,304,0,0,0.0,6.69837268639965e-05,0.0032391550454568714,1.6139161759122778e-06,0.008222185026968195,9.545000446591078e-05,2.907912413932775,True
1.25,0.9,24.0,0.3,fixed,,lensed_24-27,6,0,0,0.0,0.0032529432059992245,0.1459194154221959,7.849984836620817e-05,0.33038890915155006,2.866546664283937e-05,0.8604601621627808,False
1.25,0.9,24.0,0.5,fixed,,all,500,33,0,0.066,0.05580745798985355,0.07791433416903105,0.046705099034251636,0.0902974677863641,0.06547225952091873,6.257165766000748,True
1.25,0.9,24.0,0.5,fixed,,23-24,177,33,0,0.1864406779661017,0.15912830570090608,0.21725894713925942,0.13439646957121595,0.24863945304616808,0.184637260334575,11.957386961091036,True
1.25,0.9,24.0,0.5,fixed,,24-25,152,0,0,0.0,0.00013385285116127623,0.0064625141726279214,3.225176384604066e-06,0.01636338685702396,0.0003276892001543029,4.490032382701573,True
1.25,0.9,24.0,0.5,fixed,,25-26,171,0,0,0.0,0.0001190029416414292,0.005747572721296229,2.8673479193949502e-06,0.01456118448893192,3.231533810602272e-05,1.9277220392784877,True
1.25,0.9,24.0,0.5,fixed,,lensed_18-20,0,0,0,,,,,,,,False
1.25,0.9,24.0,0.5,fixed,,lensed_20-22,190,33,0,0.1736842105263158,0.14808854392303675,0.20267959989027196,0.12494724259099976,0.23227149857919288,0.1721417945594835,11.786393411535967,True
1.25,0.9,24.0,0.5,fixed,,lensed_22-24,304,0,0,0.0,6.69837268639965e-05,0.0032391550454568714,1.6139161759122778e-06,0.008222185026968195,9.545000446591078e-05,2.907912413932775,True
1.25,0.9,24.0,0.5,fixed,,lensed_24-27,6,0,0,0.0,0.0032529432059992245,0.1459194154221959,7.849984836620817e-05,0.33038890915155006,2.866546664283937e-05,0.8604601621627808,False
1.25,0.9,24.0,0.7,fixed,,all,500,24,0,0.048,0.039370980174089194,0.05842252521111633,0.03180308040568826,0.06940421096831306,0.06547225952091873,6.257165766000748,True
1.25,0.9,24.0,0.7,fixed,,23-24,177,24,0,0.13559322033898305,0.11205762558609661,0.16320389594685494,0.09118889185683247,0.19179274885690648,0.184637260334575,11.957386961091036,True
1.25,0.9,24.0,0.7,fixed,,24-25,152,0,0,0.0,0.00013385285116127623,0.0064625141726279214,3.225176384604066e-06,0.01636338685702396,0.0003276892001543029,4.490032382701573,True
1.25,0.9,24.0,0.7,fixed,,25-26,171,0,0,0.0,0.0001190029416414292,0.005747572721296229,2.8673479193949502e-06,0.01456118448893192,3.231533810602272e-05,1.9277220392784877,True
