theta_e,psf_fwhm,depth_5sig,threshold,threshold_type,fpr_target,source_mag_bin,n_injections,n_detected,n_failed,completeness,ci68_lo,ci68_hi,ci95_lo,ci95_hi,mean_score,mean_arc_snr,sufficient
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,24-25,160,0,0,0.0,0.00012717109136902327,0.006140886571003133,3.0641697881514524e-06,0.015552885909164491,6.0314127163741545e-05,1.4813263777643442,True
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,5.058010631423861e-05,0.5761030503669701,True
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_18-20,0,0,0,,,,,,,,False
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_20-22,122,0,0,0.0,0.0001666973131789048,0.008042004995736962,4.016626137950732e-06,0.020337815909793343,0.000997508980383132,4.038893701600247,True
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,5.4990306957671006e-05,1.3047386684719426,True
0.5,1.05,24.0,0.8058655117092153,FPR=1.0e-03,0.001,lensed_24-27,54,0,0,0.0,0.0003756026073342951,0.018030776585862295,9.05119117203745e-06,0.045246210378820526,3.641307081203411e-05,0.3627398181016798,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,all,500,0,0,0.0,4.0739771573051846e-05,0.0019712935049890257,9.815777236487957e-07,0.0050087878001096745,0.00028295852176975477,1.8701366207152605,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,23-24,163,0,0,0.0,0.00012483425495337177,0.006028378483565797,3.007860607306352e-06,0.015269269991111424,0.0007538424645463711,3.656968404910316,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,24-25,160,0,0,0.0,0.00012717109136902327,0.006140886571003133,3.0641697881514524e-06,0.015552885909164491,6.0314127163741545e-05,1.4813263777643442,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,25-26,177,0,0,0.0,0.00011497487317111536,0.005553556463885001,2.7702871078237005e-06,0.01407176853532243,5.058010631423861e-05,0.5761030503669701,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_18-20,0,0,0,,,,,,,,False
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_20-22,122,0,0,0.0,0.0001666973131789048,0.008042004995736962,4.016626137950732e-06,0.020337815909793343,0.000997508980383132,4.038893701600247,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_22-24,324,0,0,0.0,6.285224929456127e-05,0.003039665539271758,1.5143686685801074e-06,0.00771699695163325,5.4990306957671006e-05,1.3047386684719426,True
0.5,1.05,24.0,0.9950980914444324,FPR=1.0e-04,0.0001,lensed_24-27,54,0,0,0.0,0.0003756026073342951,0.018030776585862295,9.05119117203745e-06,0.045246210378820526,3.641307081203411e-05,0.3627398181016798,True
0.5,1.05,24.5,0.3,fixed,,all,500,1,0,0.002,0.000839557837166497,0.005155799081231093,0.00021587997577295862,0.009309481685507251,0.0032015574502595426,4.982977862179279,True
0.5,1.05,24.5,0.3,fixed,,23-24,172,1,0,0.005813953488372093,0.002440952073956793,0.014928404320386593,0.0006280288501795089,0.026848287621724417,0.006054440943350289,9.679019680549931,True
0.5,1.05,24.5,0.3,fixed,,24-25,154,0,0,0.0,0.0001321174391687326,0.006378989640780778,3.1833590397626156e-06,0.016152944178978074,0.002881903161946706,3.7440354332521366,True
0.5,1.05,24.5,0.3,fixed,,25-26,174,0,0,0.0,0.00011695423463469076,0.005648899177473507,2.817981986708557e-06,0.014312293864022208,0.0006643781375501663,1.4374487891621974,True
0.5,1.05,24.5,0.3,fixed,,lensed_18-20,0,0,0,,,,,,,,False
0.5,1.05,24.5,0.3,fixed,,lensed_20-22,124,1,0,0.008064516129032258,0.003386147514672686,0.020658714616726293,0.0008715232279750085,0.037067243124749495,0.006590489958927632,11.33462494419467,True
